timestamp,model,latency_seconds
2025-10-03 15:19:12,small,7.700920104980469e-05
2025-10-03 15:19:13,small,0.00030994415283203125
2025-10-03 15:19:13,small,0.00010800361633300781
2025-10-03 15:19:13,small,0.0001971721649169922
2025-10-03 15:19:14,small,0.00023412704467773438
2025-10-03 15:19:14,small,0.0002067089080810547
2025-10-03 15:19:14,small,0.00018215179443359375
2025-10-03 15:19:14,small,0.00011324882507324219
2025-10-03 15:19:15,small,8.082389831542969e-05
2025-10-03 15:19:15,small,0.00018215179443359375
2025-10-03 15:19:15,small,0.00045013427734375
2025-10-03 15:19:15,small,0.00016117095947265625
2025-10-03 15:19:16,small,0.00021409988403320312
2025-10-03 15:19:16,small,9.012222290039062e-05
2025-10-03 15:19:16,small,0.00019693374633789062
2025-10-03 15:19:16,small,0.0014920234680175781
2025-10-03 15:19:17,small,0.00022602081298828125
2025-10-03 15:19:17,small,0.00013208389282226562
2025-10-03 15:19:17,small,0.00018286705017089844
2025-10-03 15:19:17,small,0.00022792816162109375
2025-10-03 15:19:18,small,0.0001888275146484375
2025-10-03 15:19:18,small,0.0001461505889892578
2025-10-03 15:19:18,small,0.00019311904907226562
2025-10-03 15:19:18,small,0.0002288818359375
2025-10-03 15:19:19,small,0.00015592575073242188
2025-10-03 15:19:19,small,0.0002722740173339844
2025-10-03 15:19:19,small,0.0001590251922607422
2025-10-03 15:19:19,small,0.0001461505889892578
2025-10-03 15:19:20,small,0.00034880638122558594
2025-10-03 15:19:20,small,0.0002410411834716797
2025-10-03 15:19:20,small,0.00017523765563964844
2025-10-03 15:19:20,small,0.00013017654418945312
2025-10-03 15:19:21,small,0.0001533031463623047
2025-10-03 15:19:21,small,6.103515625e-05
2025-10-03 15:19:21,small,0.00031280517578125
2025-10-03 15:19:21,small,0.0001990795135498047
2025-10-03 15:19:22,small,0.0002551078796386719
2025-10-03 15:19:22,small,0.0002739429473876953
2025-10-03 15:19:22,small,0.0002579689025878906
2025-10-03 15:19:22,small,0.0002548694610595703
2025-10-03 15:19:23,small,0.000186920166015625
2025-10-03 15:19:23,small,0.00026917457580566406
2025-10-03 15:19:23,small,0.0002810955047607422
2025-10-03 15:19:23,small,0.00020503997802734375
2025-10-03 15:19:24,small,0.00020503997802734375
2025-10-03 15:19:24,small,0.0001659393310546875
2025-10-03 15:19:24,small,0.00023984909057617188
2025-10-03 15:19:25,small,0.00017905235290527344
2025-10-03 15:19:25,small,0.00028634071350097656
2025-10-03 15:19:25,small,0.00028586387634277344
2025-10-03 15:19:25,small,0.00015997886657714844
2025-10-03 15:19:26,small,0.000286102294921875
2025-10-03 15:19:26,small,0.00021982192993164062
2025-10-03 15:19:26,small,0.00024700164794921875
2025-10-03 15:19:26,small,0.00038814544677734375
2025-10-03 15:19:27,small,0.00029206275939941406
2025-10-03 15:19:27,small,0.0001919269561767578
2025-10-03 15:19:27,small,0.0002980232238769531
2025-10-03 15:19:27,small,0.0003421306610107422
2025-10-03 15:19:28,small,0.00026488304138183594
2025-10-03 15:19:28,small,0.0001380443572998047
2025-10-03 15:19:28,small,0.000293731689453125
2025-10-03 15:19:28,small,0.0002942085266113281
2025-10-03 15:19:29,small,0.0002300739288330078
2025-10-03 15:19:29,small,0.0003509521484375
2025-10-03 15:19:29,small,0.00042700767517089844
2025-10-03 15:19:29,small,0.00019669532775878906
2025-10-03 15:19:30,small,0.0003399848937988281
2025-10-03 15:19:30,small,0.00031495094299316406
2025-10-03 15:19:30,small,0.0002548694610595703
2025-10-03 15:19:30,small,0.00026702880859375
2025-10-03 15:19:31,small,0.0003230571746826172
2025-10-03 15:19:31,small,0.00040912628173828125
2025-10-03 15:19:31,small,0.0002770423889160156
2025-10-03 15:19:31,small,0.00022792816162109375
2025-10-03 15:19:32,small,0.00017714500427246094
2025-10-03 15:19:32,small,0.00018095970153808594
2025-10-03 15:19:32,small,0.0003352165222167969
2025-10-03 15:19:32,small,3.0994415283203125e-05
2025-10-03 15:19:33,small,0.00019478797912597656
2025-10-03 15:19:33,small,0.00013899803161621094
2025-10-03 15:19:33,small,8.082389831542969e-05
2025-10-03 15:19:33,small,3.504753112792969e-05
2025-10-03 15:19:34,small,7.891654968261719e-05
2025-10-03 15:19:34,small,5.412101745605469e-05
2025-10-03 15:19:34,small,0.00011610984802246094
2025-10-03 15:19:34,small,4.00543212890625e-05
2025-10-03 15:19:35,small,0.00022101402282714844
2025-10-03 15:19:35,small,6.389617919921875e-05
2025-10-03 15:19:35,small,5.1975250244140625e-05
2025-10-03 15:19:36,small,0.00010895729064941406
2025-10-03 15:19:36,small,4.935264587402344e-05
2025-10-03 15:19:36,small,0.0001270771026611328
2025-10-03 15:19:36,small,0.00013017654418945312
2025-10-03 15:19:37,small,0.00013399124145507812
2025-10-03 15:19:37,small,0.0001468658447265625
2025-10-03 15:19:37,small,0.00010919570922851562
2025-10-03 15:19:37,small,0.00014519691467285156
2025-10-03 15:19:38,small,0.0003058910369873047
2025-10-03 15:19:38,small,0.00013589859008789062
2025-10-03 15:19:38,small,9.799003601074219e-05
2025-10-03 15:19:38,small,0.0001418590545654297
2025-10-03 15:19:39,small,4.8160552978515625e-05
2025-10-03 15:19:39,small,0.00019216537475585938
2025-10-03 15:19:39,small,0.00010395050048828125
2025-10-03 15:19:39,small,0.0002529621124267578
2025-10-03 15:19:40,small,0.00014019012451171875
2025-10-03 15:19:40,small,0.0002009868621826172
2025-10-03 15:19:40,small,0.00014901161193847656
2025-10-03 15:19:40,small,0.00015592575073242188
2025-10-03 15:19:41,small,7.128715515136719e-05
2025-10-03 15:19:41,small,0.00012731552124023438
2025-10-03 15:19:41,small,5.507469177246094e-05
2025-10-03 15:19:41,small,0.0001468658447265625
2025-10-03 15:19:42,small,0.00015807151794433594
2025-10-03 15:19:42,small,0.00016808509826660156
2025-10-03 15:19:42,small,0.00019407272338867188
2025-10-03 15:19:42,small,0.00014519691467285156
2025-10-03 15:19:43,small,6.508827209472656e-05
2025-10-03 15:19:43,small,0.00021505355834960938
2025-10-03 15:19:43,small,0.0002601146697998047
2025-10-03 15:19:43,small,0.0005240440368652344
2025-10-03 15:19:44,small,0.0001289844512939453
2025-10-03 15:19:44,small,0.0001652240753173828
2025-10-03 15:19:44,small,8.893013000488281e-05
2025-10-03 15:19:44,small,0.00012993812561035156
2025-10-03 15:19:45,small,0.0002307891845703125
2025-10-03 15:19:45,small,0.0002830028533935547
2025-10-03 15:19:45,small,0.0001780986785888672
2025-10-03 15:19:46,small,0.00020313262939453125
2025-10-03 15:19:46,small,0.00023674964904785156
2025-10-03 15:19:46,small,0.00018906593322753906
2025-10-03 15:19:46,small,0.00020575523376464844
2025-10-03 15:19:47,small,0.0007889270782470703
2025-10-03 15:19:47,small,0.00030112266540527344
2025-10-03 15:19:47,small,0.00014090538024902344
2025-10-03 15:19:47,small,0.00017213821411132812
2025-10-03 15:19:48,small,0.00019478797912597656
2025-10-03 15:19:48,small,0.0028481483459472656
2025-10-03 15:19:48,small,0.00021195411682128906
2025-10-03 15:19:48,small,0.00010323524475097656
2025-10-03 15:19:49,small,0.00028014183044433594
2025-10-03 15:19:49,small,0.00020599365234375
2025-10-03 15:19:49,small,0.00020003318786621094
2025-10-03 15:19:49,small,0.0002410411834716797
2025-10-03 15:19:50,small,0.00023603439331054688
2025-10-03 15:19:50,small,0.00015497207641601562
2025-10-03 15:19:50,small,0.00014781951904296875
2025-10-03 15:19:50,small,0.0005979537963867188
2025-10-03 15:19:51,small,0.00026416778564453125
2025-10-03 15:19:51,small,0.00019288063049316406
2025-10-03 15:19:51,small,0.00021791458129882812
2025-10-03 15:19:51,small,0.0002560615539550781
2025-10-03 15:19:52,small,0.00036716461181640625
2025-10-03 15:19:52,small,0.0002429485321044922
2025-10-03 15:19:52,small,0.00021982192993164062
2025-10-03 15:19:52,small,0.0002760887145996094
2025-10-03 15:19:53,small,0.0001900196075439453
2025-10-03 15:19:53,small,9.799003601074219e-05
2025-10-03 15:19:53,small,0.0001571178436279297
2025-10-03 15:19:53,small,7.200241088867188e-05
2025-10-03 15:19:54,small,0.00015687942504882812
2025-10-03 15:19:54,small,0.00017189979553222656
2025-10-03 15:19:54,small,0.0002422332763671875
2025-10-03 15:19:54,small,0.0002639293670654297
2025-10-03 15:19:55,small,0.0001468658447265625
2025-10-03 15:19:55,small,0.0003750324249267578
2025-10-03 15:19:55,small,0.00028586387634277344
2025-10-03 15:19:55,small,0.00015997886657714844
2025-10-03 15:19:56,small,6.4849853515625e-05
2025-10-03 15:19:56,small,0.00023889541625976562
2025-10-03 15:19:56,small,0.0007228851318359375
2025-10-03 15:19:57,small,0.00019598007202148438
2025-10-03 15:19:57,small,0.000286102294921875
2025-10-03 15:19:57,small,0.00029277801513671875
2025-10-03 15:19:57,small,0.0004000663757324219
2025-10-03 15:19:58,small,0.00018477439880371094
2025-10-03 15:19:58,small,0.0003209114074707031
2025-10-03 15:19:58,small,0.00035881996154785156
2025-10-03 15:19:58,small,0.00018596649169921875
2025-10-03 15:24:44,medium,1.5020370483398438e-05
2025-10-03 15:24:44,medium,1.71661376953125e-05
2025-10-03 15:24:44,medium,4.0531158447265625e-06
2025-10-03 15:24:44,medium,4.291534423828125e-06
2025-10-03 15:24:44,medium,1.4066696166992188e-05
2025-10-03 15:24:44,medium,4.100799560546875e-05
2025-10-03 15:24:45,medium,3.0994415283203125e-05
2025-10-03 15:24:45,medium,2.5987625122070312e-05
2025-10-03 15:24:45,medium,2.288818359375e-05
2025-10-03 15:24:45,medium,3.6716461181640625e-05
2025-10-03 15:24:46,medium,2.9802322387695312e-05
2025-10-03 15:24:46,medium,0.00010704994201660156
2025-10-03 15:24:46,medium,6.389617919921875e-05
2025-10-03 15:24:47,medium,3.0994415283203125e-05
2025-10-03 15:24:47,medium,0.00010919570922851562
2025-10-03 15:24:47,medium,3.218650817871094e-05
2025-10-03 15:24:47,medium,4.506111145019531e-05
2025-10-03 15:24:48,medium,2.4080276489257812e-05
2025-10-03 15:24:48,medium,2.193450927734375e-05
2025-10-03 15:24:48,medium,7.295608520507812e-05
2025-10-03 15:24:48,medium,2.7894973754882812e-05
2025-10-03 15:24:49,medium,4.887580871582031e-05
2025-10-03 15:24:49,medium,5.888938903808594e-05
2025-10-03 15:24:49,medium,4.792213439941406e-05
2025-10-03 15:24:49,medium,0.00020694732666015625
2025-10-03 15:24:50,medium,5.507469177246094e-05
2025-10-03 15:24:50,medium,0.0004019737243652344
2025-10-03 15:24:50,medium,8.20159912109375e-05
2025-10-03 15:24:50,medium,5.4836273193359375e-05
2025-10-03 15:24:51,medium,7.390975952148438e-05
2025-10-03 15:24:51,medium,5.030632019042969e-05
2025-10-03 15:24:51,medium,2.8133392333984375e-05
2025-10-03 15:24:51,medium,6.29425048828125e-05
2025-10-03 15:24:52,medium,5.888938903808594e-05
2025-10-03 15:24:52,medium,2.4080276489257812e-05
2025-10-03 15:24:52,medium,7.605552673339844e-05
2025-10-03 15:24:52,medium,7.009506225585938e-05
2025-10-03 15:24:53,medium,7.081031799316406e-05
2025-10-03 15:24:53,medium,0.0005147457122802734
2025-10-03 15:24:53,medium,3.1948089599609375e-05
2025-10-03 15:24:53,medium,2.9087066650390625e-05
2025-10-03 15:24:54,medium,0.00013208389282226562
2025-10-03 15:24:54,medium,7.700920104980469e-05
2025-10-03 15:24:54,medium,4.100799560546875e-05
2025-10-03 15:24:54,medium,2.8848648071289062e-05
2025-10-03 15:24:55,medium,0.00014901161193847656
2025-10-03 15:24:55,medium,0.00010704994201660156
2025-10-03 15:24:55,medium,2.8848648071289062e-05
2025-10-03 15:24:55,medium,9.012222290039062e-05
2025-10-03 15:24:56,medium,0.00010800361633300781
2025-10-03 15:24:56,medium,0.0002110004425048828
2025-10-03 15:24:56,medium,0.0001800060272216797
2025-10-03 15:24:57,medium,0.000102996826171875
2025-10-03 15:24:57,medium,9.894371032714844e-05
2025-10-03 15:24:57,medium,0.00010395050048828125
2025-10-03 15:24:57,medium,8.821487426757812e-05
2025-10-03 15:24:58,medium,4.506111145019531e-05
2025-10-03 15:24:58,medium,4.00543212890625e-05
2025-10-03 15:24:58,medium,0.00011277198791503906
2025-10-03 15:24:58,medium,9.989738464355469e-05
2025-10-03 15:24:59,medium,4.887580871582031e-05
2025-10-03 15:24:59,medium,7.581710815429688e-05
2025-10-03 15:24:59,medium,3.2901763916015625e-05
2025-10-03 15:24:59,medium,0.0001590251922607422
2025-10-03 15:25:00,medium,9.012222290039062e-05
2025-10-03 15:25:00,medium,0.00037407875061035156
2025-10-03 15:25:00,medium,7.724761962890625e-05
2025-10-03 15:25:00,medium,9.918212890625e-05
2025-10-03 15:25:01,medium,0.00016808509826660156
2025-10-03 15:25:01,medium,0.000885009765625
2025-10-03 15:25:01,medium,0.00012183189392089844
2025-10-03 15:25:01,medium,0.0013539791107177734
2025-10-03 15:25:02,medium,0.00012302398681640625
2025-10-03 15:25:02,medium,0.00011301040649414062
2025-10-03 15:25:02,medium,0.00010991096496582031
2025-10-03 15:25:02,medium,0.00011587142944335938
2025-10-03 15:25:03,medium,4.100799560546875e-05
2025-10-03 15:25:03,medium,0.0001201629638671875
2025-10-03 15:25:03,medium,0.0001480579376220703
2025-10-03 15:25:03,medium,0.00016188621520996094
2025-10-03 15:25:04,medium,9.489059448242188e-05
2025-10-03 15:25:04,medium,0.00012993812561035156
2025-10-03 15:25:04,medium,0.00018477439880371094
2025-10-03 15:25:04,medium,0.0003409385681152344
2025-10-03 15:25:05,medium,0.00019097328186035156
2025-10-03 15:25:05,medium,5.125999450683594e-05
2025-10-03 15:25:05,medium,5.7220458984375e-05
2025-10-03 15:25:05,medium,0.00018405914306640625
2025-10-03 15:25:06,medium,0.000141143798828125
2025-10-03 15:25:06,medium,0.0001590251922607422
2025-10-03 15:25:06,medium,0.00010275840759277344
2025-10-03 15:25:06,medium,0.0002541542053222656
2025-10-03 15:25:07,medium,4.506111145019531e-05
2025-10-03 15:25:07,medium,4.7206878662109375e-05
2025-10-03 15:25:07,medium,0.00012922286987304688
2025-10-03 15:25:08,medium,0.00014972686767578125
2025-10-03 15:25:08,medium,0.0001518726348876953
2025-10-03 15:25:08,medium,0.0002429485321044922
2025-10-03 15:25:08,medium,0.00017499923706054688
2025-10-03 15:25:09,medium,0.00025200843811035156
2025-10-03 15:25:09,medium,6.389617919921875e-05
2025-10-03 15:25:09,medium,0.0002410411834716797
2025-10-03 15:25:09,medium,0.0002009868621826172
2025-10-03 15:25:10,medium,8.797645568847656e-05
2025-10-03 15:25:10,medium,0.000164031982421875
2025-10-03 15:25:10,medium,0.00016045570373535156
2025-10-03 15:25:10,medium,0.00016307830810546875
2025-10-03 15:25:11,medium,9.799003601074219e-05
2025-10-03 15:25:11,medium,0.00018787384033203125
2025-10-03 15:25:11,medium,7.605552673339844e-05
2025-10-03 15:25:11,medium,0.00013208389282226562
2025-10-03 15:25:12,medium,0.00018906593322753906
2025-10-03 15:25:12,medium,6.699562072753906e-05
2025-10-03 15:25:12,medium,7.295608520507812e-05
2025-10-03 15:25:12,medium,0.00018095970153808594
2025-10-03 15:25:13,medium,0.00019693374633789062
2025-10-03 15:25:13,medium,0.00022292137145996094
2025-10-03 15:25:13,medium,0.00024819374084472656
2025-10-03 15:25:13,medium,0.0002281665802001953
2025-10-03 15:25:14,medium,0.00026988983154296875
2025-10-03 15:25:14,medium,0.00030303001403808594
2025-10-03 15:25:14,medium,0.0003070831298828125
2025-10-03 15:25:14,medium,0.0002231597900390625
2025-10-03 15:25:15,medium,0.00032901763916015625
2025-10-03 15:25:15,medium,0.00012993812561035156
2025-10-03 15:25:15,medium,5.602836608886719e-05
2025-10-03 15:25:15,medium,0.0001971721649169922
2025-10-03 15:25:16,medium,0.00017714500427246094
2025-10-03 15:25:16,medium,6.604194641113281e-05
2025-10-03 15:25:16,medium,0.00013208389282226562
2025-10-03 15:25:16,medium,0.0002162456512451172
2025-10-03 15:25:17,medium,9.489059448242188e-05
2025-10-03 15:25:17,medium,0.0002040863037109375
2025-10-03 15:25:17,medium,0.00024080276489257812
2025-10-03 15:25:17,medium,0.0003190040588378906
2025-10-03 15:25:18,medium,0.0003867149353027344
2025-10-03 15:25:18,medium,0.0005221366882324219
2025-10-03 15:25:18,medium,0.00028204917907714844
2025-10-03 15:25:19,medium,7.700920104980469e-05
2025-10-03 15:25:19,medium,7.987022399902344e-05
2025-10-03 15:25:19,medium,7.510185241699219e-05
2025-10-03 15:25:19,medium,0.0003581047058105469
2025-10-03 15:25:20,medium,0.00027108192443847656
2025-10-03 15:25:20,medium,0.00026702880859375
2025-10-03 15:25:20,medium,0.0002486705780029297
2025-10-03 15:25:20,medium,0.00025010108947753906
2025-10-03 15:25:21,medium,6.604194641113281e-05
2025-10-03 15:25:21,medium,0.000308990478515625
2025-10-03 15:25:21,medium,0.0001342296600341797
2025-10-03 15:25:21,medium,0.00026798248291015625
2025-10-03 15:25:22,medium,0.00011301040649414062
2025-10-03 15:25:22,medium,0.00029778480529785156
2025-10-03 15:25:22,medium,9.894371032714844e-05
2025-10-03 15:25:22,medium,0.00021028518676757812
2025-10-03 15:25:23,medium,0.00027108192443847656
2025-10-03 15:25:23,medium,0.000308990478515625
2025-10-03 15:25:23,medium,0.00029206275939941406
2025-10-03 15:25:23,medium,0.00017786026000976562
2025-10-03 15:25:24,medium,0.00018596649169921875
2025-10-03 15:25:24,medium,0.0008378028869628906
2025-10-03 15:25:24,medium,0.0001888275146484375
2025-10-03 15:25:24,medium,0.0002751350402832031
2025-10-03 15:25:25,medium,0.00023698806762695312
2025-10-03 15:25:25,medium,8.797645568847656e-05
2025-10-03 15:25:25,medium,0.0002498626708984375
2025-10-03 15:25:25,medium,0.00024771690368652344
2025-10-03 15:25:26,medium,0.0002560615539550781
2025-10-03 15:25:26,medium,0.0003399848937988281
2025-10-03 15:25:26,medium,0.00034928321838378906
2025-10-03 15:25:26,medium,0.00011992454528808594
2025-10-03 15:25:27,medium,7.987022399902344e-05
2025-10-03 15:25:27,medium,0.0003190040588378906
2025-10-03 15:25:27,medium,0.00027489662170410156
2025-10-03 15:25:27,medium,0.00010991096496582031
2025-10-03 15:25:28,medium,0.0002810955047607422
2025-10-03 15:25:28,medium,0.00046324729919433594
2025-10-03 15:25:28,medium,4.1961669921875e-05
2025-10-03 15:25:29,medium,0.0008018016815185547
2025-10-03 15:25:29,medium,0.00010800361633300781
2025-10-03 15:25:29,medium,9.703636169433594e-05
2025-10-03 15:25:29,medium,0.00010895729064941406
2025-10-03 15:25:30,medium,8.0108642578125e-05
2025-10-03 15:25:30,medium,0.00011205673217773438
2025-10-03 15:25:30,medium,0.0001323223114013672
2025-10-03 15:25:30,medium,6.890296936035156e-05
2025-10-03 15:25:31,medium,8.296966552734375e-05
2025-10-03 15:25:31,medium,4.8160552978515625e-05
2025-10-03 15:25:31,medium,0.0001201629638671875
2025-10-03 15:25:31,medium,0.0001010894775390625
2025-10-03 15:25:32,medium,0.00013899803161621094
2025-10-03 15:25:32,medium,0.00013899803161621094
2025-10-03 15:25:32,medium,6.031990051269531e-05
2025-10-03 15:25:32,medium,0.00015497207641601562
2025-10-03 15:25:33,medium,0.0001888275146484375
2025-10-03 15:25:33,medium,0.00017786026000976562
2025-10-03 15:25:33,medium,0.0001938343048095703
2025-10-03 15:25:33,medium,0.0006630420684814453
2025-10-03 15:25:34,medium,0.0003838539123535156
2025-10-03 15:25:34,medium,6.794929504394531e-05
2025-10-03 15:25:34,medium,5.412101745605469e-05
2025-10-03 15:25:34,medium,4.601478576660156e-05
2025-10-03 15:25:35,medium,3.600120544433594e-05
2025-10-03 15:25:35,medium,0.00012111663818359375
2025-10-03 15:25:35,medium,0.001216888427734375
2025-10-03 15:25:35,medium,0.00015616416931152344
2025-10-03 15:25:36,medium,4.935264587402344e-05
2025-10-03 15:25:36,medium,0.0001399517059326172
2025-10-03 15:25:36,medium,9.298324584960938e-05
2025-10-03 15:25:36,medium,0.00014400482177734375
2025-10-03 15:25:37,medium,0.00014090538024902344
2025-10-03 15:25:37,medium,5.2928924560546875e-05
2025-10-03 15:25:37,medium,7.104873657226562e-05
2025-10-03 15:25:37,medium,8.20159912109375e-05
2025-10-03 15:25:38,medium,0.0001347064971923828
2025-10-03 15:25:38,medium,0.00013899803161621094
2025-10-03 15:25:38,medium,0.0001430511474609375
2025-10-03 15:25:38,medium,0.0002028942108154297
2025-10-03 15:25:39,medium,9.202957153320312e-05
2025-10-03 15:25:39,medium,0.00020313262939453125
2025-10-03 15:25:39,medium,0.00019502639770507812
2025-10-03 15:25:40,medium,0.0002079010009765625
2025-10-03 15:25:40,medium,8.821487426757812e-05
2025-10-03 15:25:40,medium,0.0001621246337890625
2025-10-03 15:25:40,medium,0.00019884109497070312
2025-10-03 15:25:41,medium,0.0002009868621826172
2025-10-03 15:25:41,medium,0.0002040863037109375
2025-10-03 15:25:41,medium,0.0002372264862060547
2025-10-03 15:25:41,medium,0.00011396408081054688
2025-10-03 15:25:42,medium,0.00016307830810546875
2025-10-03 15:25:42,medium,0.00010418891906738281
2025-10-03 15:25:42,medium,9.012222290039062e-05
2025-10-03 15:25:42,medium,5.340576171875e-05
2025-10-03 15:25:43,medium,0.0002551078796386719
2025-10-03 15:25:43,medium,0.0002739429473876953
2025-10-03 15:25:43,medium,9.107589721679688e-05
2025-10-03 15:25:43,medium,7.295608520507812e-05
2025-10-03 15:25:44,medium,0.00023126602172851562
2025-10-03 15:25:44,medium,8.821487426757812e-05
2025-10-03 15:25:44,medium,7.081031799316406e-05
2025-10-03 15:25:44,medium,0.0005459785461425781
2025-10-03 15:25:45,medium,0.0006542205810546875
2025-10-03 15:25:45,medium,0.00023293495178222656
2025-10-03 15:25:45,medium,0.00023508071899414062
2025-10-03 15:25:45,medium,0.00023794174194335938
2025-10-03 15:25:46,medium,0.0002741813659667969
2025-10-03 15:25:46,medium,0.0002377033233642578
2025-10-03 15:25:46,medium,0.00024509429931640625
2025-10-03 15:25:46,medium,0.00023603439331054688
2025-10-03 15:25:47,medium,0.0005478858947753906
2025-10-03 15:25:47,medium,0.0002448558807373047
2025-10-03 15:25:47,medium,0.00025177001953125
2025-10-03 15:25:47,medium,0.0002467632293701172
2025-10-03 15:25:48,medium,0.00032520294189453125
2025-10-03 15:25:48,medium,0.00011587142944335938
2025-10-03 15:25:48,medium,6.699562072753906e-05
2025-10-03 15:25:48,medium,6.580352783203125e-05
2025-10-03 15:25:49,medium,0.0002608299255371094
2025-10-03 15:25:49,medium,0.00012493133544921875
2025-10-03 15:25:49,medium,6.29425048828125e-05
2025-10-03 15:25:49,medium,0.0002758502960205078
